YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2003 03 18 18 999 99.0 99.0  2.07 14.29  6.63 202 1010.6 999.0  27.7 999.0 99.0 99.00
2003 03 18 19 999 99.0 99.0  1.96 12.50  6.28 240 1011.0 999.0  27.7 999.0 99.0 99.00
2003 03 18 20 999 99.0 99.0  1.98 12.50  6.39 211 1010.9 999.0  27.7 999.0 99.0 99.00
2003 03 18 21 999 99.0 99.0  2.32 14.29  6.80 206 1010.5 999.0  27.7 999.0 99.0 99.00
2003 03 18 22 999 99.0 99.0  2.13 14.29  6.09 206 1009.9 999.0  27.7 999.0 99.0 99.00
2003 03 18 23 999 99.0 99.0  2.04  8.33  6.20  47 1008.9 999.0  27.7 999.0 99.0 99.00
2003 03 19 00 999 99.0 99.0  2.32 12.50  6.88 208 1007.9 999.0  28.1 999.0 99.0 99.00
2003 03 19 01 999 99.0 99.0  1.94 12.50  6.10 215 1007.2 999.0  28.1 999.0 99.0 99.00
2003 03 19 02 999 99.0 99.0  1.96 12.50  6.11 219 1007.1 999.0  27.9 999.0 99.0 99.00
2003 03 19 03 999 99.0 99.0  2.18 12.50  6.54 217 1007.5 999.0  28.1 999.0 99.0 99.00
2003 03 19 04 999 99.0 99.0  2.05  8.33  6.10  45 1008.1 999.0  27.7 999.0 99.0 99.00
2003 03 19 05 999 99.0 99.0  2.15 12.50  6.16 212 1008.7 999.0  27.7 999.0 99.0 99.00
2003 03 19 06 999 99.0 99.0  2.07  8.33  5.94  47 1009.4 999.0  27.7 999.0 99.0 99.00
2003 03 19 07 999 99.0 99.0  2.03 12.50  5.99 206 1009.7 999.0  27.7 999.0 99.0 99.00
2003 03 19 08 999 99.0 99.0  2.13 12.50  6.23 210 1010.1 999.0  27.7 999.0 99.0 99.00
2003 03 19 09 999 99.0 99.0  2.07 12.50  6.23 220 1010.1 999.0  27.6 999.0 99.0 99.00
2003 03 19 10 999 99.0 99.0  2.03 11.11  5.98 232 1009.6 999.0  27.6 999.0 99.0 99.00
2003 03 19 11 999 99.0 99.0  2.23  7.69  6.11  50 1008.8 999.0  27.7 999.0 99.0 99.00
2003 03 19 12 999 99.0 99.0  2.23 11.11  6.11 215 1008.0 999.0  27.6 999.0 99.0 99.00
2003 03 19 13 999 99.0 99.0  2.06 12.50  5.94 214 1007.3 999.0  27.6 999.0 99.0 99.00
2003 03 19 14 999 99.0 99.0  2.13  8.33  5.90  46 1007.1 999.0  27.6 999.0 99.0 99.00
2003 03 19 15 999 99.0 99.0  2.32  8.33  6.28  47 1007.2 999.0  27.6 999.0 99.0 99.00
2003 03 19 16 999 99.0 99.0  2.30  8.33  6.27  44 1007.8 999.0  27.6 999.0 99.0 99.00
2003 03 19 17 999 99.0 99.0  2.15  8.33  6.33  35 1008.5 999.0  27.6 999.0 99.0 99.00
2003 03 19 18 999 99.0 99.0  2.32  9.09  6.41  39 1008.7 999.0  27.6 999.0 99.0 99.00
2003 03 19 19 999 99.0 99.0  2.22  8.33  6.22  44 1009.0 999.0  27.6 999.0 99.0 99.00
2003 03 19 20 999 99.0 99.0  2.22  9.09  6.05  37 1009.4 999.0  27.6 999.0 99.0 99.00
2003 03 19 21 999 99.0 99.0  2.12  9.09  6.13  33 1009.0 999.0  27.6 999.0 99.0 99.00
2003 03 19 22 999 99.0 99.0  2.09  9.09  6.03  41 1008.7 999.0  27.7 999.0 99.0 99.00
2003 03 19 23 999 99.0 99.0  2.16  8.33  6.23  42 1007.8 999.0  27.7 999.0 99.0 99.00
2003 03 20 00 999 99.0 99.0  2.21 11.11  6.16 225 1007.0 999.0  27.7 999.0 99.0 99.00
2003 03 20 01 999 99.0 99.0  2.02  9.09  6.01  36 1006.3 999.0  27.7 999.0 99.0 99.00
2003 03 20 02 999 99.0 99.0  2.11  9.09  6.13  27 1006.3 999.0  28.1 999.0 99.0 99.00
2003 03 20 03 999 99.0 99.0  1.91  9.09  5.95  52 1006.4 999.0  27.7 999.0 99.0 99.00
2003 03 20 04 999 99.0 99.0  2.08  9.09  6.15  31 1007.3 999.0  27.7 999.0 99.0 99.00
2003 03 20 05 999 99.0 99.0  2.14  8.33  6.26  42 1008.0 999.0  27.7 999.0 99.0 99.00
2003 03 20 06 999 99.0 99.0  2.02  8.33  6.20  38 1008.7 999.0  27.7 999.0 99.0 99.00
2003 03 20 07 999 99.0 99.0  2.08  9.09  6.19  40 1009.4 999.0  27.7 999.0 99.0 99.00
2003 03 20 08 999 99.0 99.0  2.11  8.33  6.32  43 1010.0 999.0  27.6 999.0 99.0 99.00
2003 03 20 09 999 99.0 99.0  2.11  9.09  6.25  35 1010.2 999.0  27.6 999.0 99.0 99.00
2003 03 20 10 999 99.0 99.0  2.13  9.09  6.53  41 1010.1 999.0  27.6 999.0 99.0 99.00
2003 03 20 11 999 99.0 99.0  1.92  9.09  6.15  44 1009.6 999.0  27.6 999.0 99.0 99.00
2003 03 20 12 999 99.0 99.0  2.11  9.09  6.42  37 1009.2 999.0  27.6 999.0 99.0 99.00
2003 03 20 13 999 99.0 99.0  2.23  9.09  6.77  42 1008.8 999.0  27.6 999.0 99.0 99.00
2003 03 20 14 999 99.0 99.0  2.02  9.09  6.22  35 1008.7 999.0  27.6 999.0 99.0 99.00
2003 03 20 15 999 99.0 99.0  2.08  9.09  6.34  34 1009.1 999.0  27.6 999.0 99.0 99.00
2003 03 20 16 999 99.0 99.0  2.18  9.09  6.60  42 1009.1 999.0  27.6 999.0 99.0 99.00
2003 03 20 17 999 99.0 99.0  2.10  9.09  6.58  41 1009.7 999.0  27.6 999.0 99.0 99.00
2003 03 20 18 999 99.0 99.0  2.09  9.09  6.40  47 1010.3 999.0  27.6 999.0 99.0 99.00
2003 03 20 19 999 99.0 99.0  2.09 10.00  6.36  59 1010.9 999.0  27.6 999.0 99.0 99.00
2003 03 20 20 999 99.0 99.0  2.09  9.09  6.36  42 1011.1 999.0  27.6 999.0 99.0 99.00
2003 03 20 21 999 99.0 99.0  2.08  9.09  6.36  51 1011.0 999.0  27.6 999.0 99.0 99.00
2003 03 20 22 999 99.0 99.0  2.03  9.09  6.40  45 1010.3 999.0  27.7 999.0 99.0 99.00
2003 03 20 23 999 99.0 99.0  1.85  9.09  6.27  43 1009.6 999.0  27.7 999.0 99.0 99.00
2003 03 21 00 999 99.0 99.0  1.93  9.09  6.73  48 1008.8 999.0  27.7 999.0 99.0 99.00
2003 03 21 01 999 99.0 99.0  2.13  9.09  6.91  46 1008.5 999.0  28.1 999.0 99.0 99.00
2003 03 21 02 999 99.0 99.0  1.91  9.09  6.69  45 1008.0 999.0  28.1 999.0 99.0 99.00
2003 03 21 03 999 99.0 99.0  1.79 14.29  6.51  31 1008.2 999.0  28.1 999.0 99.0 99.00
2003 03 21 04 999 99.0 99.0  1.83 11.11  6.56 359 1008.7 999.0  27.7 999.0 99.0 99.00
2003 03 21 05 999 99.0 99.0  1.80  9.09  6.70  49 1008.9 999.0  27.7 999.0 99.0 99.00
2003 03 21 06 999 99.0 99.0  1.75  9.09  6.76  45 1009.6 999.0  27.7 999.0 99.0 99.00
2003 03 21 07 999 99.0 99.0  1.76  9.09  6.52  30 1010.3 999.0  27.7 999.0 99.0 99.00
2003 03 21 08 999 99.0 99.0  1.84  9.09  6.86  42 1011.0 999.0  27.7 999.0 99.0 99.00
2003 03 21 09 999 99.0 99.0  1.72  9.09  6.33  46 1011.5 999.0  27.6 999.0 99.0 99.00
2003 03 21 10 999 99.0 99.0  1.75  9.09  6.88  38 1011.4 999.0  27.6 999.0 99.0 99.00
2003 03 21 11 999 99.0 99.0  1.74  9.09  6.68  50 1010.7 999.0  27.6 999.0 99.0 99.00
2003 03 21 12 999 99.0 99.0  1.71  8.33  6.88  56 1010.0 999.0  27.6 999.0 99.0 99.00
2003 03 21 13 999 99.0 99.0  1.79  9.09  6.86  36 1009.5 999.0  27.6 999.0 99.0 99.00
2003 03 21 14 999 99.0 99.0  1.69  9.09  6.90  43 1009.4 999.0  27.6 999.0 99.0 99.00
2003 03 21 15 999 99.0 99.0  1.83  9.09  7.37  32 1009.5 999.0  27.6 999.0 99.0 99.00
2003 03 21 16 999 99.0 99.0  1.76  9.09  7.14  26 1009.8 999.0  27.6 999.0 99.0 99.00
2003 03 21 17 999 99.0 99.0  1.92  9.09  7.52  29 1010.7 999.0  27.6 999.0 99.0 99.00
2003 03 21 18 999 99.0 99.0  1.94  9.09  7.08  29 1011.1 999.0  27.6 999.0 99.0 99.00
2003 03 21 19 999 99.0 99.0  2.05 11.11  6.83  19 1011.7 999.0  27.6 999.0 99.0 99.00
2003 03 21 20 999 99.0 99.0  1.98 11.11  6.21  20 1011.9 999.0  27.6 999.0 99.0 99.00
2003 03 21 21 999 99.0 99.0  2.11  9.09  6.11  57 1011.8 999.0  27.6 999.0 99.0 99.00
2003 03 21 22 999 99.0 99.0  2.21 10.00  6.27  41 1011.3 999.0  27.6 999.0 99.0 99.00
2003 03 21 23 999 99.0 99.0  2.28 10.00  6.61  40 1010.4 999.0  27.6 999.0 99.0 99.00
2003 03 22 00 999 99.0 99.0  2.24 10.00  6.79  40 1009.9 999.0  27.7 999.0 99.0 99.00
2003 03 22 01 999 99.0 99.0  2.11 11.11  6.78  35 1009.4 999.0  27.7 999.0 99.0 99.00
2003 03 22 02 999 99.0 99.0  2.23 10.00  6.95  36 1008.8 999.0  27.7 999.0 99.0 99.00
2003 03 22 03 999 99.0 99.0  2.18 10.00  7.05  39 1008.5 999.0  27.7 999.0 99.0 99.00
2003 03 22 04 999 99.0 99.0  2.13 10.00  6.78  24 1009.1 999.0  27.7 999.0 99.0 99.00
2003 03 22 05 999 99.0 99.0  2.13 11.11  6.96  32 1009.6 999.0  27.7 999.0 99.0 99.00
2003 03 22 06 999 99.0 99.0  2.11 11.11  6.96  53 1010.3 999.0  27.6 999.0 99.0 99.00
2003 03 22 07 999 99.0 99.0  2.02 11.11  6.93  45 1010.8 999.0  27.6 999.0 99.0 99.00
2003 03 22 08 999 99.0 99.0  2.14 10.00  7.13  36 1011.1 999.0  27.6 999.0 99.0 99.00
2003 03 22 09 999 99.0 99.0  2.00 11.11  6.66  46 1011.7 999.0  27.6 999.0 99.0 99.00
2003 03 22 10 999 99.0 99.0  2.12 10.00  7.03  54 1011.2 999.0  27.6 999.0 99.0 99.00
2003 03 22 11 999 99.0 99.0  1.98 10.00  6.88  51 1010.3 999.0  27.6 999.0 99.0 99.00
2003 03 22 12 999 99.0 99.0  2.24 10.00  7.40  52 1010.1 999.0  27.6 999.0 99.0 99.00
2003 03 22 13 999 99.0 99.0  2.21 10.00  7.68  41 1009.8 999.0  27.6 999.0 99.0 99.00
2003 03 22 14 999 99.0 99.0  2.31 11.11  7.84  49 1009.8 999.0  27.6 999.0 99.0 99.00
2003 03 22 15 999 99.0 99.0  2.24 10.00  7.59  44 1010.0 999.0  27.6 999.0 99.0 99.00
2003 03 22 16 999 99.0 99.0  2.26 10.00  7.94  45 1010.3 999.0  27.6 999.0 99.0 99.00
2003 03 22 17 999 99.0 99.0  2.26 10.00  7.80  67 1011.0 999.0  27.6 999.0 99.0 99.00
2003 03 22 18 999 99.0 99.0  2.41 10.00  8.35  49 1011.7 999.0  27.6 999.0 99.0 99.00
2003 03 22 19 999 99.0 99.0  2.25 11.11  7.96  39 1012.0 999.0  27.6 999.0 99.0 99.00
2003 03 22 20 999 99.0 99.0  2.35 10.00  7.45  46 1012.2 999.0  27.6 999.0 99.0 99.00
2003 03 22 21 999 99.0 99.0  2.36 10.00  7.28  53 1011.8 999.0  27.6 999.0 99.0 99.00
2003 03 22 22 999 99.0 99.0  2.54 11.11  7.90  43 1011.2 999.0  27.7 999.0 99.0 99.00
2003 03 22 23 999 99.0 99.0  2.52 10.00  8.11  39 1010.4 999.0  27.7 999.0 99.0 99.00
2003 03 23 00 999 99.0 99.0  2.28 11.11  7.71  43 1010.0 999.0  27.7 999.0 99.0 99.00
2003 03 23 01 999 99.0 99.0  2.45 11.11  7.77  37 1009.4 999.0  28.1 999.0 99.0 99.00
2003 03 23 02 999 99.0 99.0  2.51 10.00  7.84  36 1009.4 999.0  28.1 999.0 99.0 99.00
2003 03 23 03 999 99.0 99.0  2.48 10.00  8.04  42 1009.5 999.0  28.1 999.0 99.0 99.00
2003 03 23 04 999 99.0 99.0  2.62 10.00  8.18  53 1010.1 999.0  27.7 999.0 99.0 99.00
2003 03 23 05 999 99.0 99.0  2.46 11.11  8.09  46 1010.7 999.0  27.7 999.0 99.0 99.00
2003 03 23 06 999 99.0 99.0  2.49 10.00  7.73  47 1011.6 999.0  27.7 999.0 99.0 99.00
2003 03 23 07 999 99.0 99.0  2.40 14.29  7.59 175 1011.9 999.0  27.6 999.0 99.0 99.00
2003 03 23 08 999 99.0 99.0  2.52 10.00  7.79  47 1012.6 999.0  27.6 999.0 99.0 99.00
2003 03 23 09 999 99.0 99.0  2.57 14.29  8.06 173 1012.8 999.0  27.6 999.0 99.0 99.00
2003 03 23 10 999 99.0 99.0  2.85 14.29  8.49 180 1012.6 999.0  27.6 999.0 99.0 99.00
2003 03 23 11 999 99.0 99.0  2.43 14.29  7.78 167 1011.8 999.0  27.6 999.0 99.0 99.00
2003 03 23 12 999 99.0 99.0  2.69 14.29  8.32 176 1010.8 999.0  27.6 999.0 99.0 99.00
2003 03 23 13 999 99.0 99.0  2.60 14.29  8.23 182 1010.2 999.0  27.6 999.0 99.0 99.00
2003 03 23 14 999 99.0 99.0  2.69 10.00  8.08  47 1009.7 999.0  27.4 999.0 99.0 99.00
2003 03 23 15 999 99.0 99.0  2.89 14.29  8.96 184 1009.6 999.0  27.4 999.0 99.0 99.00
2003 03 23 16 999 99.0 99.0  2.88 14.29  8.96 186 1010.2 999.0  27.4 999.0 99.0 99.00
2003 03 23 17 999 99.0 99.0  3.14 14.29  9.29 184 1010.9 999.0  27.4 999.0 99.0 99.00
2003 03 23 18 999 99.0 99.0  2.68 14.29  8.77 191 1011.7 999.0  27.4 999.0 99.0 99.00
2003 03 23 19 999 99.0 99.0  2.76 14.29  8.72 181 1012.0 999.0  27.4 999.0 99.0 99.00
2003 03 23 20 999 99.0 99.0  2.92 16.67  9.22 171 1012.1 999.0  27.5 999.0 99.0 99.00
2003 03 23 21 999 99.0 99.0  2.89 14.29  8.60 178 1011.3 999.0  27.6 999.0 99.0 99.00
2003 03 23 22 999 99.0 99.0  3.00 14.29  9.15 177 1010.3 999.0  27.6 999.0 99.0 99.00
2003 03 23 23 999 99.0 99.0  2.81 14.29  8.37 181 1009.2 999.0  27.7 999.0 99.0 99.00
2003 03 24 00 999 99.0 99.0  2.87 14.29  8.88 177 1008.2 999.0  27.7 999.0 99.0 99.00
2003 03 24 01 999 99.0 99.0  2.51 14.29  8.37 175 1007.8 999.0  27.7 999.0 99.0 99.00
2003 03 24 02 999 99.0 99.0  2.78 14.29  8.68 166 1007.6 999.0  27.7 999.0 99.0 99.00
2003 03 24 03 999 99.0 99.0  2.46 14.29  8.06 175 1007.9 999.0  27.7 999.0 99.0 99.00
2003 03 24 04 999 99.0 99.0  2.50 14.29  7.82 172 1008.6 999.0  27.7 999.0 99.0 99.00
2003 03 24 05 999 99.0 99.0  2.49 14.29  7.71 181 1009.2 999.0  27.6 999.0 99.0 99.00
2003 03 24 06 999 99.0 99.0  2.44 12.50  7.99 162 1010.0 999.0  27.6 999.0 99.0 99.00
2003 03 24 07 999 99.0 99.0  2.99 14.29  8.97 176 1010.9 999.0  27.6 999.0 99.0 99.00
2003 03 24 08 999 99.0 99.0  2.76 14.29  8.58 172 1011.2 999.0  27.6 999.0 99.0 99.00
2003 03 24 09 999 99.0 99.0  2.46 14.29  8.17 179 1011.5 999.0  27.6 999.0 99.0 99.00
2003 03 24 10 999 99.0 99.0  2.66 14.29  8.44 177 1011.0 999.0  27.6 999.0 99.0 99.00
2003 03 24 11 999 99.0 99.0  2.39 11.11  8.10  69 1010.2 999.0  27.6 999.0 99.0 99.00
2003 03 24 12 999 99.0 99.0  2.41 14.29  8.07 168 1009.5 999.0  27.6 999.0 99.0 99.00
2003 03 24 13 999 99.0 99.0  2.62 14.29  8.80 180 1008.9 999.0  27.6 999.0 99.0 99.00
2003 03 24 14 999 99.0 99.0  2.43 14.29  8.25 182 1008.7 999.0  27.6 999.0 99.0 99.00
2003 03 24 15 999 99.0 99.0  2.37 14.29  8.38 185 1008.9 999.0  27.4 999.0 99.0 99.00
2003 03 24 16 999 99.0 99.0  2.33 14.29  8.11 187 1009.5 999.0  27.4 999.0 99.0 99.00
2003 03 24 17 999 99.0 99.0  2.28 14.29  7.98 189 1010.2 999.0  27.4 999.0 99.0 99.00
2003 03 24 18 999 99.0 99.0  2.02 14.29  7.54 189 1011.0 999.0  27.4 999.0 99.0 99.00
2003 03 24 19 999 99.0 99.0  2.53 12.50  8.24 188 1011.2 999.0  27.5 999.0 99.0 99.00
2003 03 24 20 999 99.0 99.0  2.42 14.29  8.08 185 1011.0 999.0  27.6 999.0 99.0 99.00
2003 03 24 21 999 99.0 99.0  2.36 14.29  8.11 186 1010.2 999.0  27.6 999.0 99.0 99.00
2003 03 24 22 999 99.0 99.0  2.48 14.29  8.43 183 1009.5 999.0  27.6 999.0 99.0 99.00
2003 03 24 23 999 99.0 99.0  2.32 14.29  7.91 184 1008.6 999.0  27.6 999.0 99.0 99.00
2003 03 25 00 999 99.0 99.0  2.20 14.29  7.73 193 1007.8 999.0  27.7 999.0 99.0 99.00
2003 03 25 01 999 99.0 99.0  2.27 14.29  7.53 188 1007.1 999.0  27.7 999.0 99.0 99.00
2003 03 25 02 999 99.0 99.0  2.24 12.50  7.62 176 1006.7 999.0  27.7 999.0 99.0 99.00
2003 03 25 03 999 99.0 99.0  1.95 14.29  7.03 175 1007.0 999.0  27.7 999.0 99.0 99.00
2003 03 25 04 999 99.0 99.0  2.23 12.50  7.29 191 1007.4 999.0  27.7 999.0 99.0 99.00
2003 03 25 05 999 99.0 99.0  2.13 12.50  7.10 179 1008.1 999.0  27.7 999.0 99.0 99.00
2003 03 25 06 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2003 03 25 07 999 99.0 99.0  2.06 10.00  6.69  77 1008.8 999.0  27.6 999.0 99.0 99.00
2003 03 25 08 999 99.0 99.0  2.24 11.11  7.14  87 1009.3 999.0  27.6 999.0 99.0 99.00
2003 03 25 09 999 99.0 99.0  2.25 14.29  7.12 184 1009.5 999.0  27.6 999.0 99.0 99.00
2003 03 25 10 999 99.0 99.0  2.45 10.00  7.29  73 1009.4 999.0  27.6 999.0 99.0 99.00
2003 03 25 11 999 99.0 99.0  2.10 10.00  6.92  63 1008.6 999.0  27.6 999.0 99.0 99.00
2003 03 25 12 999 99.0 99.0  2.10 12.50  6.91 177 1008.1 999.0  27.6 999.0 99.0 99.00
2003 03 25 13 999 99.0 99.0  2.24 10.00  7.06  66 1008.1 999.0  27.6 999.0 99.0 99.00
2003 03 25 14 999 99.0 99.0  1.94 12.50  6.98 187 1008.2 999.0  27.6 999.0 99.0 99.00
2003 03 25 15 999 99.0 99.0  2.04 10.00  6.80  68 1008.0 999.0  27.4 999.0 99.0 99.00
2003 03 25 16 999 99.0 99.0  2.17 10.00  7.34  61 1008.6 999.0  27.4 999.0 99.0 99.00
2003 03 25 17 999 99.0 99.0  2.08 10.00  7.20  68 1009.5 999.0  27.5 999.0 99.0 99.00
2003 03 25 18 999 99.0 99.0  1.99 10.00  7.00  71 1009.9 999.0  27.5 999.0 99.0 99.00
2003 03 25 19 999 99.0 99.0  2.26 10.00  7.46  74 1009.9 999.0  27.6 999.0 99.0 99.00
2003 03 25 20 999 99.0 99.0  2.04 10.00  7.14  80 1009.9 999.0  27.6 999.0 99.0 99.00
2003 03 25 21 999 99.0 99.0  1.97  9.09  7.34  67 1009.4 999.0  27.7 999.0 99.0 99.00
2003 03 25 22 999 99.0 99.0  1.93 10.00  7.27  74 1008.8 999.0  27.7 999.0 99.0 99.00
2003 03 25 23 999 99.0 99.0  1.90 10.00  7.23  65 1007.9 999.0  27.7 999.0 99.0 99.00
2003 03 26 00 999 99.0 99.0  1.92 10.00  7.58  72 1006.8 999.0  28.1 999.0 99.0 99.00
2003 03 26 01 999 99.0 99.0  2.05 10.00  7.57  67 1005.8 999.0  28.1 999.0 99.0 99.00
2003 03 26 02 999 99.0 99.0  1.95 10.00  7.61  58 1005.6 999.0  28.1 999.0 99.0 99.00
2003 03 26 03 999 99.0 99.0  1.94 12.50  7.33 183 1005.7 999.0  28.1 999.0 99.0 99.00
2003 03 26 04 999 99.0 99.0  1.93 10.00  7.15  66 1006.3 999.0  27.7 999.0 99.0 99.00
2003 03 26 05 999 99.0 99.0  2.01 10.00  7.25  75 1007.3 999.0  27.7 999.0 99.0 99.00
2003 03 26 06 999 99.0 99.0  1.91 10.00  7.22  63 1008.1 999.0  27.7 999.0 99.0 99.00
2003 03 26 07 999 99.0 99.0  1.98 10.00  7.00  52 1008.7 999.0  27.7 999.0 99.0 99.00
2003 03 26 08 999 99.0 99.0  2.01  9.09  6.68  64 1009.1 999.0  27.6 999.0 99.0 99.00
2003 03 26 09 999 99.0 99.0  1.95 10.00  6.22  74 1009.5 999.0  27.6 999.0 99.0 99.00
2003 03 26 10 999 99.0 99.0  2.10 10.00  6.76  66 1009.4 999.0  27.6 999.0 99.0 99.00
2003 03 26 11 999 99.0 99.0  1.95 10.00  6.82  77 1008.7 999.0  27.6 999.0 99.0 99.00
2003 03 26 12 999 99.0 99.0  2.15 10.00  7.17  73 1008.0 999.0  27.6 999.0 99.0 99.00
2003 03 26 13 999 99.0 99.0  1.77 10.00  6.51  74 1007.9 999.0  27.6 999.0 99.0 99.00
2003 03 26 14 999 99.0 99.0  1.82 10.00  6.55  79 1008.0 999.0  27.6 999.0 99.0 99.00
2003 03 26 15 999 99.0 99.0  1.87 10.00  6.79  71 1008.1 999.0  27.6 999.0 99.0 99.00
2003 03 26 16 999 99.0 99.0  1.89  9.09  6.96  62 1008.7 999.0  27.6 999.0 99.0 99.00
2003 03 26 17 999 99.0 99.0  1.87  9.09  6.78  69 1009.8 999.0  27.6 999.0 99.0 99.00
2003 03 26 18 999 99.0 99.0  2.04 10.00  7.10  79 1010.4 999.0  27.6 999.0 99.0 99.00
2003 03 26 19 999 99.0 99.0  1.96  9.09  6.98  52 1011.1 999.0  27.6 999.0 99.0 99.00
2003 03 26 20 999 99.0 99.0  2.05  9.09  7.00  54 1011.5 999.0  27.7 999.0 99.0 99.00
2003 03 26 21 999 99.0 99.0  2.09  9.09  7.19  51 1011.1 999.0  27.7 999.0 99.0 99.00
2003 03 26 22 999 99.0 99.0  2.02 10.00  6.80  68 1010.5 999.0  27.6 999.0 99.0 99.00
2003 03 26 23 999 99.0 99.0  2.09 10.00  6.86  80 1009.5 999.0  27.7 999.0 99.0 99.00
2003 03 27 00 999 99.0 99.0  1.96 10.00  6.95  81 1007.4 999.0  28.1 999.0 99.0 99.00
